date,open,high,low,close,adj_close,volume,dividend,split
2005/12/7,1486.23,1494.25,1468.34,1478.01,899.47,385934900,0.23,30.0
2005/12/8,1475.71,1485.29,1461.31,1471.57,895.79,404244300,0.5800000000000001,30.0
2005/12/9,1473.29,1484.75,1462.09,1476.18,898.35,351938400,0.0,30.0
2005/2/1,1462.31,1479.2,1455.63,1470.97,814.37,371955600,0.0,30.0
2005/2/10,1477.21,1488.42,1466.02,1480.52,822.5,361988400,0.0,30.0
2005/2/11,1481.07,1501.23,1472.81,1491.06,826.81,435714100,0.28,30.0
2005/2/14,1493.66,1505.36,1483.55,1495.11,826.78,313742000,0.4,30.0
2005/2/15,1498.92,1513.89,1491.96,1505.48,831.12,384805500,0.08,30.0
2005/2/16,1502.33,1515.05,1492.47,1506.77,830.34,357272400,0.26,30.0
2005/2/17,1507.22,1512.45,1487.78,1492.33,822.81,343582200,0.0,30.0
2005/2/18,1495.3,1506.13,1482.0,1492.98,822.4,404180000,0.0,30.0
2005/2/2,1471.16,1484.71,1464.01,1476.74,816.86,379379500,0.0,30.0
2005/2/22,1485.04,1498.44,1468.35,1471.3700000000001,810.91,446634000,0.0,30.0
2005/2/23,1475.41,1489.51,1466.3400000000001,1482.04,815.19,394340600,0.42,30.0
2005/2/24,1482.53,1499.61,1473.46,1493.78,820.03,371001000,0.0,30.0
2005/2/25,1493.3600000000001,1514.3999999999999,1487.3700000000001,1508.33,827.99,317016600,0.0,30.0
2005/2/28,1461.25,1470.97,1446.69,1456.26,822.91,373204600,0.0,31.0
2005/2/3,1474.25,1483.57,1464.3,1475.47,816.79,350542200,0.08,30.0
2005/2/4,1474.82,1493.74,1470.1,1490.0,824.76,343669100,0.0,30.0
2005/2/7,1487.84,1495.57,1476.94,1485.29,823.18,298071600,0.0,30.0
2005/2/8,1484.14,1496.3,1474.12,1486.8400000000001,824.38,394460300,0.18,30.0
2005/2/9,1486.62,1495.25,1467.03,1471.91,817.4,404289100,0.25,30.0
2005/3/1,1458.51,1474.72,1452.85,1466.84,828.89,335885300,0.0,30.0
2005/3/10,1462.01,1474.28,1451.23,1465.3700000000001,832.57,369101900,0.25,30.0
2005/3/11,1467.1200000000001,1473.82,1446.89,1453.87,824.57,369160900,0.28,30.0
2005/3/14,1454.79,1465.94,1443.34,1456.63,827.73,300599500,0.0,30.0
2005/3/15,1462.1,1470.4,1446.45,1452.74,824.32,305250700,0.0,30.0
2005/3/16,1449.8600000000001,1461.33,1433.92,1442.8799999999999,818.47,349564900,0.15,30.0
2005/3/17,1445.6200000000001,1458.45,1435.71,1448.28,820.55,315804900,0.0,30.0
2005/3/18,1452.09,1460.41,1435.9,1446.97,820.3199999999999,573841300,0.0,30.0
2005/3/2,1461.46,1479.84,1454.5,1466.98,829.49,339002300,0.38,30.0
2005/3/21,1448.1200000000001,1454.09,1433.17,1441.15,816.61,297540400,0.0,30.0
2005/3/22,1442.43,1455.01,1426.91,1430.35,811.28,365794900,0.0,30.0
2005/3/23,1427.18,1443.6,1418.28,1430.28,812.51,362876500,0.0,30.0
2005/3/24,1434.09,1445.6,1425.34,1432.37,812.76,297003000,0.0,30.0
2005/3/28,1435.68,1447.09,1427.74,1435.95,815.4,256240500,0.0,30.0
2005/3/29,1432.82,1442.88,1415.82,1420.8700000000001,807.9200000000001,348337400,0.0,30.0
2005/3/3,1471.65,1480.22,1455.72,1468.21,831.8,366290500,0.0,30.0
2005/3/30,1423.84,1443.8600000000001,1419.32,1440.52,818.67,321879900,0.15,30.0
2005/3/31,1440.23,1448.68,1427.79,1436.37,816.07,311595900,0.0,30.0
2005/3/4,1477.56,1492.17,1466.57,1484.42,840.76,340515400,0.0,30.0
2005/3/7,1484.68,1494.68,1473.74,1482.19,840.64,401945700,0.0,30.0
2005/3/8,1479.32,1486.99,1467.98,1473.8799999999999,837.26,319655600,0.32,30.0
2005/3/9,1469.0,1476.84,1454.1,1460.01,829.73,392122400,0.0,30.0
2005/4/1,1443.28,1449.32,1415.98,1425.73,809.78,378541400,0.0,30.0
2005/4/11,1439.86,1448.84,1427.33,1433.26,815.16,270317400,0.0,30.0
2005/4/12,1429.96,1446.16,1414.59,1439.1100000000001,817.91,433299900,0.0,30.0
2005/4/13,1438.69,1447.23,1413.72,1421.92,810.16,369391100,0.0,30.0
2005/4/14,1420.31,1428.51,1394.6100000000001,1400.28,800.59,451431600,0.0,30.0
2005/4/15,1391.96,1402.8899999999999,1366.94,1372.76,786.19,554488900,0.0,30.0
2005/4/18,1370.95,1384.32,1350.74,1366.7,782.36,415507200,0.0,30.0
2005/4/19,1372.7,1388.1000000000001,1362.1399999999999,1375.8600000000001,785.18,387183400,0.0,30.0
2005/4/20,1381.54,1387.68,1352.26,1357.15,773.75,478168000,0.28,30.0
2005/4/21,1370.68,1388.31,1356.8700000000001,1382.49,787.84,423666100,0.41,30.0
2005/4/22,1378.93,1387.67,1357.36,1370.7,781.61,375184800,0.25,30.0
2005/4/25,1379.9,1392.41,1367.86,1380.46,786.8100000000001,324533400,0.0,30.0
2005/4/26,1377.8600000000001,1392.58,1365.09,1371.46,782.35,352125600,0.0,30.0
2005/4/27,1368.49,1389.94,1357.12,1382.47,789.4300000000001,334587500,0.0,30.0
2005/4/28,1377.39,1386.57,1361.93,1366.71,780.14,364585700,0.0,30.0
2005/4/29,1374.41,1387.84,1356.15,1382.27,789.06,403190400,0.0,30.0
2005/4/4,1424.46,1437.34,1410.98,1428.33,812.23,361705800,0.34,30.0
2005/4/5,1429.65,1443.3,1420.96,1434.63,814.78,329743800,0.0,30.0
2005/4/6,1437.57,1449.98,1430.18,1438.95,817.62,308118500,0.4,30.0
2005/4/7,1439.29,1453.81,1431.36,1448.09,822.62,347011900,0.0,30.0
2005/4/8,1448.86,1455.12,1435.38,1437.98,816.52,265695600,0.0,30.0
2005/5/10,1401.22,1411.1100000000001,1386.3899999999999,1394.8,795.07,348312200,0.0,30.0
2005/5/11,1395.15,1406.23,1378.28,1398.83,798.11,446783300,0.25,30.0
2005/5/12,1398.21,1407.78,1377.99,1385.16,791.08,407794700,0.0,30.0
2005/5/13,1386.05,1395.17,1363.2,1376.31,785.77,377972800,0.33,30.0
2005/5/16,1377.48,1395.3,1371.95,1390.6,793.8199999999999,293350100,0.08,30.0
2005/5/17,1385.8,1403.76,1377.78,1400.35,798.6700000000001,321696200,0.45,30.0
2005/5/18,1405.01,1427.34,1395.91,1415.51,806.94,393612300,0.83,30.0
2005/5/19,1417.98,1431.58,1409.63,1424.94,810.31,308406300,0.0,30.0
2005/5/2,1382.54,1395.15,1371.19,1386.72,791.23,303728600,0.0,30.0
2005/5/20,1424.38,1430.35,1411.32,1421.6299999999999,808.62,291705500,0.0,30.0
2005/5/23,1423.98,1439.85,1417.16,1430.59,812.13,345727000,0.0,30.0
2005/5/24,1428.51,1436.83,1419.35,1429.07,810.89,356247100,0.0,30.0
2005/5/25,1426.45,1432.03,1412.52,1420.16,805.56,300764800,0.0,30.0
2005/5/26,1426.58,1436.6399999999999,1417.6200000000001,1429.52,810.1,284821900,0.0,30.0
2005/5/27,1429.3,1436.31,1421.74,1429.97,809.96,223812000,0.0,30.0
2005/5/3,1386.42,1399.44,1375.8,1389.64,792.67,359807200,0.0,30.0
2005/5/31,1379.47,1388.41,1368.08,1375.72,807.35,318338250,0.0,31.0
2005/5/4,1391.77,1409.3700000000001,1386.68,1402.8,800.26,377806700,0.08,30.0
2005/5/5,1404.02,1413.71,1389.74,1399.19,797.88,343583600,0.0,30.0
2005/5/6,1406.89,1419.76,1394.98,1402.01,799.01,314023000,0.2,30.0
2005/5/9,1401.51,1413.67,1394.31,1409.08,803.36,315723600,0.0,30.0
2005/6/1,1375.4,1397.38,1371.71,1387.54,814.45,321896800,0.38,30.0
2005/6/10,1382.46,1389.8,1368.24,1379.48,810.7,284993700,0.0,30.0
2005/6/13,1377.48,1393.9,1372.42,1382.18,811.66,268625400,0.28,30.0
2005/6/14,1383.23,1394.8,1375.19,1384.57,812.96,239718600,0.0,30.0
2005/6/15,1390.92,1397.8899999999999,1375.55,1389.78,815.23,300638300,0.0,30.0
2005/6/16,1389.77,1404.54,1382.12,1396.29,819.24,297657100,0.0,30.0
2005/6/17,1404.86,1416.22,1391.98,1403.15,822.5600000000001,432366600,0.0,30.0
2005/6/2,1384.81,1396.73,1378.1200000000001,1390.9,816.28,244487100,0.0,30.0
2005/6/20,1398.67,1408.43,1389.45,1401.37,821.3100000000001,229922400,0.0,30.0
2005/6/21,1401.33,1412.69,1392.49,1399.94,819.93,301080300,0.0,30.0
2005/6/22,1404.01,1411.42,1392.52,1399.65,819.5799999999999,265935100,0.0,30.0
2005/6/23,1398.9,1408.42,1380.36,1384.25,809.73,432584700,0.0,30.0
2005/6/24,1379.69,1391.9,1364.71,1372.24,803.7099999999999,392695200,0.0,30.0
2005/6/27,1370.74,1385.1,1358.64,1369.25,804.27,306915300,0.0,30.0
2005/6/28,1372.97,1392.1399999999999,1367.55,1387.44,814.79,281252800,0.0,30.0
2005/6/29,1388.37,1395.02,1374.0,1379.05,810.39,274288900,0.12,30.0
2005/6/3,1387.07,1393.54,1372.47,1377.99,809.47,337545400,0.0,30.0
2005/6/30,1382.26,1391.11,1362.6100000000001,1367.76,803.91,370638100,0.0,30.0
2005/6/6,1378.37,1387.28,1369.25,1378.43,810.1,255241500,0.0,30.0
2005/6/7,1380.58,1395.08,1372.78,1377.85,810.4300000000001,330534300,0.1,30.0
2005/6/8,1383.53,1389.69,1371.65,1377.14,809.05,269010000,0.23,30.0
2005/6/9,1376.8,1393.24,1368.0,1385.2,813.7,312073500,0.25,30.0
2005/7/1,1370.5,1381.58,1360.3999999999999,1370.6200000000001,806.61,271302200,0.34,30.0
2005/7/11,1403.15,1414.45,1395.13,1407.82,829.87,302081100,0.0,30.0
2005/7/12,1407.65,1419.71,1398.79,1409.56,831.2,322849700,0.0,30.0
2005/7/13,1410.21,1421.21,1403.82,1414.19,833.39,290975100,0.0,30.0
2005/7/14,1372.95,1387.1399999999999,1364.31,1375.41,838.22,434029650,0.0,31.0
2005/7/15,1376.15,1387.46,1366.93,1379.89,840.27,306353200,0.0,30.0
2005/7/18,1376.48,1387.1,1368.01,1374.29,837.1800000000001,251047600,0.0,30.0
2005/7/19,1382.54,1395.74,1373.27,1387.46,844.44,451365600,0.0,30.0
2005/7/20,1386.79,1409.28,1376.75,1402.4,855.33,493574000,0.53,30.0
2005/7/21,1400.19,1408.0,1379.69,1392.6299999999999,849.7,430972400,0.0,30.0
2005/7/22,1391.29,1402.35,1380.29,1396.33,852.33,333535000,0.25,30.0
2005/7/25,1394.83,1403.08,1382.63,1387.79,847.61,282472300,0.0,30.0
2005/7/26,1390.82,1400.08,1381.14,1388.77,849.15,292927400,0.0,30.0
2005/7/27,1392.05,1402.9,1379.1200000000001,1394.75,852.88,282115900,0.0,30.0
2005/7/28,1398.45,1412.71,1390.86,1407.76,860.93,277235600,0.0,30.0
2005/7/29,1405.66,1414.53,1392.45,1397.45,855.1,286517200,0.0,30.0
2005/7/5,1369.51,1389.32,1364.75,1382.92,813.54,301823400,0.0,30.0
2005/7/6,1381.47,1391.15,1365.28,1373.19,809.12,313495000,0.4,30.0
2005/7/7,1364.3799999999999,1387.6200000000001,1356.9,1382.19,814.98,369201500,0.0,30.0
2005/7/8,1383.28,1405.26,1375.37,1399.61,825.24,316079100,0.0,30.0
2005/8/1,1399.03,1410.86,1388.4099999999999,1398.97,856.58,267310800,0.0,30.0
2005/8/10,1408.79,1421.96,1394.24,1400.11,857.28,496795100,0.25,30.0
2005/8/11,1400.96,1416.53,1392.1,1410.47,865.04,407345000,0.0,30.0
2005/8/12,1404.45,1413.81,1390.93,1401.17,857.99,346851600,0.0,30.0
2005/8/15,1400.39,1415.9,1392.37,1408.27,862.31,296246900,0.08,30.0
2005/8/16,1403.96,1409.77,1383.95,1387.04,849.37,332012200,0.0,30.0
2005/8/17,1385.92,1398.49,1377.4,1386.83,849.83,303909900,1.29,30.0
2005/8/18,1381.48,1393.51,1371.68,1384.6599999999999,849.18,270458400,0.0,30.0
2005/8/19,1388.33,1399.21,1378.13,1385.71,850.38,284965400,0.33,30.0
2005/8/2,1399.25,1416.0,1391.32,1411.1399999999999,863.31,363616500,0.0,30.0
2005/8/22,1390.6399999999999,1401.06,1376.85,1386.98,851.92,301232000,0.0,30.0
2005/8/23,1387.04,1393.06,1374.53,1381.67,848.73,272325900,0.0,30.0
2005/8/24,1380.42,1391.98,1366.29,1370.3799999999999,840.6899999999999,341099800,0.0,30.0
2005/8/25,1372.23,1381.33,1364.55,1373.92,842.93,239681300,0.0,30.0
2005/8/26,1372.01,1377.74,1359.56,1366.53,838.42,257253700,0.0,30.0
2005/8/29,1361.16,1381.34,1355.41,1375.7,844.78,265963500,0.0,30.0
2005/8/3,1407.62,1423.6200000000001,1401.81,1417.78,867.1999999999999,356606500,0.08,30.0
2005/8/30,1371.48,1377.54,1356.57,1368.86,840.4399999999999,314604000,0.1,30.0
2005/8/31,1369.22,1382.67,1357.9,1377.58,845.8,337914700,0.38,30.0
2005/8/4,1412.3899999999999,1418.09,1397.71,1403.8400000000001,859.1800000000001,317147000,0.0,30.0
2005/8/5,1401.12,1409.6299999999999,1390.43,1399.24,855.99,291419400,0.0,30.0
2005/8/8,1402.17,1409.72,1388.18,1394.13,853.05,252929500,0.2,30.0
2005/8/9,1397.71,1411.64,1391.15,1404.86,859.87,309550800,0.0,30.0
2005/9/1,1378.24,1390.21,1365.82,1376.3899999999999,846.04,336699700,0.0,30.0
2005/9/12,1412.3600000000001,1425.18,1404.34,1414.76,867.64,289955200,0.0,30.0
2005/9/13,1413.29,1422.57,1399.48,1404.66,860.88,348029400,0.28,30.0
2005/9/14,1407.09,1414.27,1389.66,1393.51,854.31,333732300,0.0,30.0
2005/9/15,1396.02,1405.8799999999999,1385.89,1396.76,856.47,329549700,0.0,30.0
2005/9/16,1403.8,1417.92,1393.58,1410.23,865.12,697456000,0.0,30.0
2005/9/19,1412.86,1421.83,1396.52,1409.01,860.8,340688700,0.0,30.0
2005/9/2,1379.18,1387.72,1368.8,1375.2,845.92,246441600,0.0,30.0
2005/9/20,1412.59,1421.23,1390.62,1395.28,852.85,364808500,0.0,30.0
2005/9/21,1390.26,1400.53,1371.7,1379.54,843.3199999999999,375752800,0.0,30.0
2005/9/22,1379.73,1398.44,1368.84,1388.88,849.6,354577500,0.0,30.0
2005/9/23,1388.72,1403.23,1378.3,1393.16,851.48,323950300,0.0,30.0
2005/9/26,1403.8500000000001,1411.89,1386.27,1395.76,852.5,347945900,0.0,30.0
2005/9/27,1397.56,1408.85,1386.77,1396.32,852.97,318024800,0.0,30.0
2005/9/28,1399.81,1410.98,1384.94,1396.15,854.23,389396900,0.0,30.0
2005/9/29,1393.8600000000001,1411.93,1384.69,1407.39,861.38,357570300,0.0,30.0
2005/9/30,1405.8,1417.65,1396.42,1411.77,863.28,330514100,0.0,30.0
2005/9/6,1381.05,1403.03,1377.04,1398.93,859.5,328346800,0.0,30.0
2005/9/7,1399.73,1409.7,1390.33,1402.43,862.27,326763300,0.23,30.0
2005/9/8,1398.01,1412.35,1388.48,1400.39,859.41,329055600,0.25,30.0
2005/9/9,1402.28,1420.12,1396.3,1413.02,867.12,356920500,0.0,30.0
2006/1/10,1489.64,1509.8,1481.71,1501.73,909.5699999999999,456855200,0.0,30.0
2006/1/11,1506.01,1519.13,1495.19,1509.45,912.55,420745200,0.0,30.0
2006/1/12,1508.61,1518.46,1495.22,1503.8700000000001,909.22,373568700,0.0,30.0
2006/1/13,1501.06,1513.18,1490.77,1502.78,907.64,316241600,0.0,30.0
2006/1/17,1494.59,1508.76,1484.99,1497.38,904.79,385942900,0.0,30.0
2006/1/18,1488.28,1505.94,1477.92,1492.22,903.13,613920400,0.53,30.0
2006/1/19,1492.82,1507.15,1479.15,1493.48,905.96,563000400,0.0,30.0
2006/1/20,1491.7,1498.67,1456.26,1461.6,886.6899999999999,584024900,0.25,30.0
2006/1/23,1461.82,1478.76,1447.18,1463.07,886.6700000000001,475277800,0.0,30.0
2006/1/24,1463.46,1480.81,1452.75,1463.58,888.06,457178500,0.0,30.0
2006/1/25,1469.09,1479.02,1447.81,1459.2,886.24,500398000,0.0,30.0
2006/1/26,1466.14,1485.67,1449.21,1468.6,893.7,535990400,0.0,30.0
2006/1/27,1471.06,1490.63,1459.67,1477.47,899.58,496766700,0.0,30.0
2006/1/3,1460.5,1483.68,1441.14,1475.69,898.14,423165800,0.0,30.0
2006/1/30,1476.44,1493.83,1464.8500000000001,1481.19,900.8,445513500,0.0,30.0
2006/1/31,1480.83,1493.82,1465.5,1479.26,901.1899999999999,485437700,0.0,30.0
2006/1/4,1473.85,1488.36,1462.59,1476.84,897.89,403609800,0.46,30.0
2006/1/5,1472.84,1486.17,1462.52,1474.9,896.41,417595800,0.0,30.0
2006/1/6,1484.19,1499.64,1472.6,1489.74,904.08,510425700,0.4,30.0
2006/1/9,1488.47,1504.49,1479.17,1495.18,907.91,372606000,0.0,30.0
2006/10/10,1598.47,1608.51,1586.64,1598.6200000000001,991.57,338020600,0.0,30.0
2006/10/11,1593.09,1605.35,1583.98,1598.08,991.8,354655400,0.0,30.0
2006/10/12,1602.92,1619.54,1595.59,1613.65,1000.37,433454100,0.0,30.0
2006/10/13,1612.42,1626.8,1601.11,1614.89,1001.18,445454800,0.0,30.0
2006/10/16,1613.36,1628.98,1605.09,1618.85,1002.58,374214700,0.0,30.0
2006/10/17,1611.97,1622.1,1598.11,1610.26,998.13,395962100,0.0,30.0
2006/10/18,1620.77,1636.67,1602.6,1615.82,1002.39,457513900,0.31,30.0
2006/10/19,1617.6100000000001,1632.68,1606.22,1621.81,1003.46,418530500,0.6499999999999999,30.0
2006/10/2,1565.23,1579.09,1553.1,1562.61,966.24,321582100,0.0,30.0
2006/10/20,1621.39,1633.48,1604.92,1621.35,1002.4300000000001,464723100,0.0,30.0
2006/10/23,1619.13,1647.62,1611.75,1638.88,1012.22,432097300,0.0,30.0
2006/10/24,1637.65,1654.72,1629.54,1645.83,1017.22,375835600,0.0,30.0
2006/10/25,1645.94,1659.41,1633.24,1647.77,1016.04,332736700,0.0,30.0
2006/10/26,1651.37,1667.6499999999999,1637.46,1659.44,1024.73,348753700,0.0,30.0
2006/10/27,1656.08,1664.58,1634.3,1641.69,1014.36,418574100,0.0,30.0
2006/10/3,1561.94,1584.51,1554.6200000000001,1576.29,976.3,389621600,0.0,30.0
2006/10/30,1637.25,1653.16,1625.58,1642.14,1015.4399999999999,331987100,0.0,30.0
2006/10/31,1643.42,1653.19,1628.05,1641.68,1015.15,393287000,0.0,30.0
2006/10/4,1571.3600000000001,1598.89,1565.8,1595.92,988.5799999999999,503788200,0.49000000000000005,30.0
2006/10/5,1592.18,1608.92,1580.74,1596.6100000000001,989.61,494175300,0.4,30.0
2006/10/6,1592.96,1604.85,1579.54,1595.5,988.8199999999999,363131600,0.0,30.0
2006/10/9,1591.28,1607.08,1583.85,1598.34,990.6,272061700,0.0,30.0
2006/11/1,1646.09,1653.12,1620.2,1628.6,1007.38,398368800,0.0,30.0
2006/11/10,1643.57,1654.17,1631.32,1645.23,1014.04,324869600,0.0,30.0
2006/11/13,1643.52,1661.19,1635.94,1649.42,1015.8399999999999,347978600,1.0,30.0
2006/11/14,1652.07,1668.0,1637.55,1662.33,1024.58,446168600,0.1,30.0
2006/11/15,1661.68,1680.06,1653.56,1667.33,1029.59,440539700,0.52,30.0
2006/11/16,1671.07,1685.93,1659.23,1674.43,1034.32,391797000,0.23,30.0
2006/11/17,1670.91,1683.95,1662.96,1675.71,1034.45,353142500,0.0,30.0
2006/11/2,1623.57,1639.83,1615.16,1632.67,1009.23,360928500,0.0,30.0
2006/11/20,1671.72,1686.45,1663.21,1676.65,1035.72,378343100,1.3,30.0
2006/11/21,1678.47,1692.18,1669.28,1682.85,1038.8,377204000,0.46,30.0
2006/11/22,1684.12,1696.19,1672.83,1687.1,1040.83,276723800,0.0,30.0
2006/11/24,1675.54,1693.12,1670.34,1681.86,1036.93,129069800,0.38,30.0
2006/11/27,1680.33,1686.11,1647.97,1652.51,1017.92,410474700,0.0,30.0
2006/11/28,1650.44,1670.81,1640.49,1663.26,1025.0,426823100,0.22,30.0
2006/11/29,1669.94,1683.04,1655.79,1672.1,1030.34,382700800,0.31,30.0
2006/11/3,1637.09,1646.1299999999999,1618.95,1630.47,1007.62,301359000,0.1,30.0
2006/11/30,1671.25,1686.6399999999999,1656.66,1672.81,1029.42,377639400,0.0,30.0
2006/11/6,1633.04,1655.51,1628.16,1648.15,1018.41,380895100,0.0,30.0
2006/11/7,1649.5,1669.33,1642.27,1655.49,1023.02,400096900,0.0,30.0
2006/11/8,1647.02,1665.4,1634.17,1655.14,1021.93,499078700,0.6,30.0
2006/11/9,1658.47,1667.21,1634.01,1641.13,1011.55,610442300,0.08,30.0
2006/12/1,1677.35,1683.49,1647.48,1665.63,1025.58,448450000,0.0,30.0
2006/12/11,1691.63,1703.29,1678.6,1690.44,1045.47,357538500,0.0,30.0
2006/12/12,1688.69,1700.96,1670.94,1683.98,1042.19,384880500,0.0,30.0
2006/12/13,1692.54,1699.98,1675.23,1684.7,1041.74,332243900,0.48,30.0
2006/12/14,1688.8899999999999,1707.75,1680.41,1698.87,1051.08,388036600,0.0,30.0
2006/12/15,1705.96,1715.81,1690.24,1699.56,1052.56,517350900,0.0,30.0
2006/12/18,1701.69,1716.32,1686.1599999999999,1697.1,1053.85,333495800,0.0,30.0
2006/12/19,1691.02,1708.24,1679.3600000000001,1700.76,1056.12,346705500,0.0,30.0
2006/12/20,1703.52,1716.58,1691.01,1700.71,1055.22,260214200,0.0,30.0
2006/12/21,1701.89,1712.58,1685.32,1693.61,1051.1,291217900,0.0,30.0
2006/12/22,1694.69,1699.28,1675.77,1683.74,1045.33,233963300,0.0,30.0
2006/12/26,1683.31,1696.6399999999999,1675.99,1689.72,1049.8700000000001,189019200,0.0,30.0
2006/12/27,1690.08,1706.47,1681.59,1700.06,1056.98,268749300,0.0,30.0
2006/12/28,1697.56,1707.76,1688.91,1698.04,1056.1100000000001,226532800,0.0,30.0
2006/12/29,1698.96,1711.3899999999999,1690.4,1696.04,1052.25,262487300,0.0,30.0
2006/12/4,1671.34,1693.35,1662.71,1684.32,1038.99,395339500,0.0,30.0
2006/12/5,1683.74,1702.3,1674.28,1691.97,1043.95,320248900,0.0,30.0
2006/12/6,1694.32,1705.46,1681.9,1694.94,1047.94,341816400,0.64,30.0
2006/12/7,1698.8,1706.79,1676.75,1681.73,1040.17,339712300,0.37,30.0
2006/12/8,1679.38,1699.82,1671.74,1690.87,1046.81,352574800,0.0,30.0
2006/2/1,1485.11,1506.04,1474.24,1492.65,909.9,427810400,0.0,30.0
2006/2/10,1467.19,1483.23,1447.14,1471.47,902.1,418442300,0.0,30.0
2006/2/13,1466.81,1479.6100000000001,1455.05,1463.83,898.98,318538200,0.0,30.0
2006/2/14,1470.81,1490.68,1462.3899999999999,1482.95,910.71,396451600,0.45,30.0
2006/2/15,1481.22,1500.78,1473.6200000000001,1493.18,917.22,497894200,0.15,30.0
2006/2/16,1497.19,1507.86,1485.0,1501.35,921.21,361351500,0.0,30.0
2006/2/17,1500.99,1510.17,1488.5,1501.76,921.47,379102400,0.0,30.0
2006/2/2,1491.65,1500.78,1471.8,1481.45,904.79,381461300,0.0,30.0
2006/2/21,1504.1,1511.54,1485.63,1494.72,917.39,358357900,0.0,30.0
2006/2/22,1496.8,1517.23,1488.92,1508.58,925.6,433901400,0.46,30.0
2006/2/23,1505.03,1516.25,1493.53,1501.94,920.66,362670300,0.23,30.0
2006/2/24,1501.3700000000001,1512.58,1490.34,1502.56,921.13,301855900,0.33,30.0
2006/2/27,1505.6399999999999,1518.3899999999999,1498.63,1506.87,924.1800000000001,351371700,0.0,30.0
2006/2/28,1502.45,1511.98,1484.1000000000001,1491.24,914.96,510546300,0.0,30.0
2006/2/3,1476.24,1488.85,1463.65,1474.53,900.88,437275200,0.1,30.0
2006/2/6,1476.75,1485.68,1457.93,1468.07,898.34,383097100,0.0,30.0
2006/2/7,1467.81,1478.97,1449.71,1457.75,891.72,489627200,0.0,30.0
2006/2/8,1464.67,1479.48,1448.82,1472.17,900.15,550899100,0.5,30.0
2006/2/9,1474.0,1489.87,1459.57,1467.97,899.77,462204100,0.0,30.0
2006/3/1,1494.62,1509.8799999999999,1485.94,1501.48,921.02,457558900,0.0,30.0
2006/3/10,1480.6,1495.73,1472.13,1486.42,914.82,328479200,0.0,30.0
2006/3/13,1490.77,1502.74,1477.89,1488.93,914.6700000000001,338294900,0.31,30.0
2006/3/14,1490.15,1513.78,1487.11,1509.78,928.72,354755500,0.0,30.0
2006/3/15,1508.58,1522.27,1497.95,1513.59,932.15,352508400,0.17,30.0
2006/3/16,1515.97,1527.1299999999999,1503.55,1513.35,932.12,383497600,0.0,30.0
2006/3/17,1519.19,1527.8799999999999,1506.6299999999999,1518.83,936.3299999999999,526349100,0.0,30.0
2006/3/2,1496.76,1508.45,1487.26,1498.6299999999999,919.15,367954300,0.0,30.0
2006/3/20,1519.97,1531.24,1509.56,1519.8,937.81,316218100,0.0,30.0
2006/3/21,1520.64,1529.91,1501.8999999999999,1508.65,931.77,450684000,0.0,30.0
2006/3/22,1505.73,1527.16,1496.99,1519.67,938.65,456468600,0.0,30.0
2006/3/23,1517.94,1526.05,1503.46,1514.02,936.14,391795700,0.0,30.0
2006/3/24,1513.54,1525.92,1502.67,1514.42,936.31,322162400,0.0,30.0
2006/3/27,1512.33,1524.64,1503.6,1514.76,937.22,343384300,0.0,30.0
2006/3/28,1513.15,1524.67,1495.77,1501.05,928.99,398784700,0.0,30.0
2006/3/29,1504.06,1525.57,1497.1200000000001,1516.06,937.28,418497800,0.0,30.0
2006/3/3,1493.71,1516.03,1485.31,1498.78,919.99,488255600,0.0,30.0
2006/3/30,1516.53,1529.31,1501.92,1511.57,934.46,373646700,0.03,30.0
2006/3/31,1513.44,1522.4,1499.28,1505.61,930.9,393205500,0.0,30.0
2006/3/6,1498.08,1507.09,1478.59,1485.76,912.57,395214400,0.0,30.0
2006/3/7,1481.13,1494.69,1472.23,1486.06,913.1800000000001,356875200,0.15,30.0
2006/3/8,1483.49,1498.69,1471.29,1488.06,915.07,374238200,0.61,30.0
2006/3/9,1489.47,1498.16,1473.79,1479.18,909.57,323884100,0.31,30.0
2006/4/10,1516.29,1528.27,1504.56,1515.24,935.89,290421000,0.0,30.0
2006/4/11,1517.76,1524.68,1491.7,1502.07,928.02,342180600,0.0,30.0
2006/4/12,1503.44,1517.24,1492.06,1506.49,932.34,269811300,0.0,30.0
2006/4/13,1503.4,1518.76,1496.2,1508.8700000000001,933.39,287372500,0.0,30.0
2006/4/17,1507.77,1519.83,1488.23,1498.05,928.49,309920900,0.0,30.0
2006/4/18,1503.97,1529.56,1494.81,1520.68,942.68,419418800,0.0,30.0
2006/4/19,1519.94,1534.03,1502.99,1519.51,941.6899999999999,420285600,0.31,30.0
2006/4/20,1522.03,1540.27,1507.63,1524.76,944.5,438105300,0.25,30.0
2006/4/21,1533.2,1540.6399999999999,1510.06,1519.83,940.99,405688000,0.35,30.0
2006/4/24,1516.33,1530.68,1503.58,1514.71,938.99,344436700,0.0,30.0
2006/4/25,1517.28,1526.49,1498.32,1508.67,933.35,375108000,0.0,30.0
2006/4/26,1512.5,1529.08,1504.11,1518.37,938.86,359186000,0.0,30.0
2006/4/27,1509.8,1535.68,1499.94,1523.82,941.4200000000001,505574100,0.0,30.0
2006/4/28,1521.73,1535.79,1506.56,1519.44,937.59,934639200,0.0,30.0
2006/4/3,1514.3,1530.73,1503.08,1509.69,933.3,361634900,0.0,30.0
